Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Time, Info, TA, RA, !BOOM!,,,,,,,,,
DAL742,B788,LSZH,KDTW,41992.32,52330.44,172.3,400,2,0,0,,,,,,,,,
AFR700,B748,VOBL,KMSO,42265.5,52330.44,167.7,541,0,0,0,,,,,,,,,
UAE62,A333,UUEE,KBUF,41610.72,52330.44,178.7,212,0,0,0,,,,,,,,,
UAL171,B77W,ZUUU,TBPB,42162.18,52336.92,169.6,204,0,0,0,,,,,,,,,
KLM824,B772,VOMM,KDLH,41742.66,52351.02,176.8,0,0,0,0,,,,,,,,,
IBE167,B772,ULLI,MMUN,42012.06,52398.3,173.1,0,0,0,0,,,,,,,,,
BAW317,B789,EBBR,KMSY,42180.06,52423.44,170.7,236,0,0,0,,,,,,,,,
ETD117,B763,VOMM,KOAK,41553.48,52428.36,181.2,0,0,0,0,,,,,,,,,
IBE497,B77W,EGKK,CYYC,42282.3,52495.08,170.2,0,0,0,0,,,,,,,,,
EIN625,B788,RJBB,KDEN,41850.36,52495.08,177.4,0,0,0,0,,,,,,,,,
SWR538,A388,WSSS,KMSN,42795.48,52546.44,162.5,3,0,0,0,,,,,,,,,
DLH969,A388,VHHH,KMSO,42759.6,52552.92,163.2,77,0,0,0,,,,,,,,,
LOT168,A359,EBBR,KGRR,42077.52,52552.92,174.6,0,0,0,0,,,,,,,,,
KLM407,B772,EGKK,CYTZ,41864.16,52560.24,178.3,0,0,0,0,,,,,,,,,
TSC312,A332,UUEE,KBOI,41655.6,52575.24,182,0,0,0,0,,,,,,,,,
THY60,A388,EDDF,CYQM,42718.68,52593.96,164.6,169,0,0,0,,,,,,,,,
IBE766,A333,VTBS,TBPB,42099.9,52593.96,174.9,487,0,0,0,,,,,,,,,
EIN598,B763,OMDB,KIAH,41528.94,52601.34,184.5,0,0,0,0,,,,,,,,,
IBE681,B763,LEMD,KROC,41710.74,52621.92,181.9,0,0,0,0,,,,,,,,,
DAL966,A388,UUEE,CYQX,42991.14,52647.06,160.9,0,0,0,0,,,,,,,,,
TAP231,B789,WSSS,KDSM,42306.48,52659.18,172.5,93,0,0,0,,,,,,,,,
UAE243,B748,EDDM,KBDL,42925.8,52699.74,162.9,0,0,0,0,,,,,,,,,
UAE5,B763,LTFM,KBNA,41973.66,52810.62,180.6,0,0,0,0,,,,,,,,,
DLH119,A339,LFLL,KOMA,42118.56,52835.88,178.6,372,0,0,0,,,,,,,,,
SWR612,B77W,VOBL,KMSP,42448.38,52844.28,173.3,85,0,0,0,,,,,,,,,
IBE907,B772,LSGG,KLAX,42428.64,52849.14,173.7,0,0,0,0,,,,,,,,,
DAL637,A339,EGBB,KGEG,42330.72,52862.88,175.5,0,0,0,0,,,,,,,,,
UAL813,A332,LTFM,KMSY,42512.64,52869.6,172.6,518,1,0,0,,,,,,,,,
EIN276,A332,EGSS,KICT,42599.22,52869.6,171.2,725,1,0,0,,,,,,,,,
UAE572,B789,OMDB,KDCA,42636.6,52883.7,170.8,8,0,0,0,,,,,,,,,
EIN409,B772,EDDH,MUHA,42506.16,52890.12,173.1,0,0,0,0,,,,,,,,,
AAL348,B77W,EDDB,KCLT,42744.72,52915.92,169.5,0,0,0,0,,,,,,,,,
BAW939,A35K,UUDD,KSYR,42559.56,53034.54,174.6,34,0,0,0,,,,,,,,,
ETD430,A359,VABB,KSFO,42825.24,53034.54,170.2,0,0,0,0,,,,,,,,,
KLM668,B752,LEMD,CYYT,42137.1,53058.9,182,0,0,0,0,,,,,,,,,
EIN700,A388,LFPO,KTUS,43440.54,53066.52,160.4,0,0,0,0,,,,,,,,,
TAP336,A333,UUEE,CYYR,42577.92,53071.02,174.9,110,0,0,0,,,,,,,,,
TSC159,B764,ZGGG,KALB,42056.82,53078.64,183.7,0,0,0,0,,,,,,,,,
THY535,B772,EDDM,KDTW,42412.02,53104.74,178.2,0,0,0,0,,,,,,,,,
VIR974,B789,EDDF,KMHT,42802.02,53151.48,172.5,86,0,0,0,,,,,,,,,
SWR829,A333,LSGG,KBOI,43114.02,53205.54,168.2,161,0,0,0,,,,,,,,,
DAL325,B763,LIPZ,CYYR,42346.44,53256.9,181.8,0,0,0,0,,,,,,,,,
KLM285,B789,UUEE,KMSP,42904.32,53295,173.2,21,0,0,0,,,,,,,,,
EIN177,B748,ZUUU,KLIT,43349.88,53295,165.8,0,0,0,0,,,,,,,,,
BAW183,B772,RJBB,KCLT,42848.7,53308.08,174.3,0,0,0,0,,,,,,,,,
IBE392,A388,WSSS,CYHZ,43484.76,53355.54,164.5,0,0,0,0,,,,,,,,,
SWR462,B764,EGLL,TJSJ,42521.16,53355.6,180.6,0,0,0,0,,,,,,,,,
TAP657,B772,EDDF,KLAS,42945.48,53366.88,173.7,0,0,0,0,,,,,,,,,
TAP441,B789,LFMN,MTPP,43233.12,53408.82,169.6,59,0,0,0,,,,,,,,,
UAL505,A333,UUDD,KSEA,42892.38,53426.64,175.6,0,0,0,0,,,,,,,,,
AAL938,B77L,RKSI,CYQX,43192.98,53440.62,170.8,113,0,0,0,,,,,,,,,
ETD510,A339,VECC,CYYG,42676.44,53486.46,180.2,0,0,0,0,,,,,,,,,
SWR663,B763,ZBAA,KLAS,42617.88,53494.92,181.3,0,0,0,0,,,,,,,,,
AFR748,A332,EGLL,KMHT,42668.16,53500.62,180.5,471,0,0,0,,,,,,,,,
SAS41,B744,LSZH,KPBI,43757.28,53535.12,163,140,0,0,0,,,,,,,,,
DLH841,B77L,EGPH,KDTW,43075.74,53552.94,174.6,0,0,0,0,,,,,,,,,
DLH619,B772,RJAA,KDLH,42973.44,53581.08,176.8,0,0,0,0,,,,,,,,,
TAP832,B764,ZGGG,KBIS,42538.86,53607.24,184.5,0,0,0,0,,,,,,,,,
AFR327,B772,EDDL,KMSP,43049.88,53618.4,176.1,0,0,0,0,,,,,,,,,
TSC856,B748,EDDF,KSYR,43649.1,53632.32,166.4,0,0,0,0,,,,,,,,,
UAE793,B77W,ZUUU,CYXY,43432.98,53645.34,170.2,0,0,0,0,,,,,,,,,
SWR622,B772,VECC,KBUF,43277.1,53663.22,173.1,381,0,0,0,,,,,,,,,
UAE652,B77W,EGKK,KBIS,43317.48,53670.96,172.6,279,0,0,0,,,,,,,,,
BAW492,A388,LFLL,KLGA,44022.9,53680.08,161,140,0,0,0,,,,,,,,,
THY970,B748,EGPH,KLAS,43876.14,53683.74,163.5,0,0,0,0,,,,,,,,,
UAE281,A332,RKSS,CYQX,43030.56,53710.98,178,44,0,0,0,,,,,,,,,
DAL911,B788,EGLL,KBDL,43131.78,53737.14,176.8,0,0,0,0,,,,,,,,,
KLM752,B763,EDDL,KMCO,42863.52,53776.02,181.9,0,0,0,0,,,,,,,,,
UAE719,A35K,LIMC,KOMA,43387.32,53784.48,173.3,102,0,0,0,,,,,,,,,
UAE524,B772,LSGG,CYQX,43363.92,53824.68,174.3,105,0,0,0,,,,,,,,,
DLH462,B764,RJGG,MMPR,43006.14,53843.16,180.6,0,0,0,0,,,,,,,,,
THY499,B763,OMAA,CYQX,42702.72,53862.72,186,0,0,0,0,,,,,,,,,
AFR99,B77W,RJGG,KATL,43707.84,53882.76,169.6,24,0,0,0,,,,,,,,,
SAS500,B772,VHHH,KSEA,43467.66,53888.94,173.7,0,0,0,0,,,,,,,,,
VIR307,B77L,EDDF,KBIL,43812.6,53929.14,168.6,315,1,0,0,,,,,,,,,
SWR607,A359,VOMM,KJFK,43692.12,53936.52,170.7,102,0,0,0,,,,,,,,,
SWR640,A333,EGCC,KLIT,43218.12,53936.58,178.6,208,0,0,0,,,,,,,,,
ETD356,B772,OMAA,CYYG,43258.26,53950.56,178.2,0,0,0,0,,,,,,,,,
KLM749,B763,ZBAA,CYYJ,43091.58,53970.18,181.3,0,0,0,0,,,,,,,,,
KLM223,B744,RJBB,KMSO,43916.1,53981.34,167.8,0,0,0,0,,,,,,,,,
TAP749,A339,EGBB,CYQM,43178.1,53989.08,180.2,185,0,0,0,,,,,,,,,
ETD555,B78X,LFPG,KOMA,43565.82,54001.86,173.9,0,0,0,0,,,,,,,,,
TAP820,A388,ULLI,KIAH,44289.24,54042.24,162.6,0,0,0,0,,,,,,,,,
LOT602,B788,ZUUU,CYZF,43404.3,54048.96,177.4,0,0,0,0,,,,,,,,,
SAS433,B788,EGCC,KCLT,43522.02,54075.9,175.9,66,1,0,0,,,,,,,,,
AFR790,B788,OEJN,KPWM,43635.3,54075.9,174,265,1,0,0,,,,,,,,,
UAE555,B789,LIRF,KMSO,43607.1,54082.44,174.6,0,0,0,0,,,,,,,,,
AAL202,B772,ULLI,KFLL,43772.28,54159.12,173.1,0,0,0,0,,,,,,,,,
VIR48,B789,RJAA,KSAN,43957.38,54165.96,170.1,0,0,0,0,,,,,,,,,
TSC60,B78X,LIMC,CYWG,43936.86,54188.1,170.9,0,0,0,0,,,,,,,,,
UAE675,B77W,LEMD,KSTL,43834.98,54226.5,173.2,251,0,0,0,,,,,,,,,
BAW283,B763,LFMN,KDTW,43152.18,54226.5,184.6,0,0,0,0,,,,,,,,,
EIN695,B789,LTFJ,KDSM,44268.96,54232.98,166.1,144,1,0,0,,,,,,,,,
UAE131,B748,LIRF,KOMA,44248.32,54232.98,166.4,0,0,0,0,,,,,,,,,
AAL850,A35K,UUDD,KPBI,44167.2,54233.04,167.8,208,1,0,0,,,,,,,,,
DAL424,B763,EDDB,KMCI,43298.4,54322.56,183.7,0,0,0,0,,,,,,,,,
KLM4,B748,VIDP,CYLW,44533.62,54344.94,163.5,0,0,0,0,,,,,,,,,
DLH649,B788,VOBL,CYYR,43794.84,54403.74,176.8,0,0,0,0,,,,,,,,,
SWR771,B77W,OMAA,MDSD,44228.7,54403.8,169.6,67,0,0,0,,,,,,,,,
EIN467,B763,EGSS,MMUN,43585.44,54426.18,180.7,51,0,0,0,,,,,,,,,
AAL510,A339,LTFM,KSAN,43896.9,54429.9,175.6,0,0,0,0,,,,,,,,,
THY75,B764,EGSS,KMCO,43543.32,54457.14,181.9,104,0,0,0,,,,,,,,,
AFR530,A333,LFPG,CYFC,43671.66,54476.7,180.1,0,0,0,0,,,,,,,,,
VIR495,B748,EBBR,CYFC,44455.92,54523.5,167.8,0,0,0,0,,,,,,,,,
DAL754,B772,OMDB,KSYR,43999.5,54562.74,176.1,362,0,0,0,,,,,,,,,
KLM272,A332,UUDD,KFAR,43734,54570.3,180.6,176,0,0,0,,,,,,,,,
DLH259,A388,ZSPD,KBTV,44800.62,54596.46,163.3,0,0,0,0,,,,,,,,,
BAW875,B744,VHHH,KLGA,44774.76,54622.44,164.1,0,0,0,0,,,,,,,,,
TSC270,B77L,WSSS,KBIL,44145,54622.44,174.6,0,0,0,0,,,,,,,,,
THY142,A339,RKSI,KOKC,44106.78,54656.1,175.8,109,1,0,0,,,,,,,,,
IBE505,B763,WIII,CYQT,43505.22,54661.44,185.9,0,0,0,0,,,,,,,,,
KLM584,B763,RJBB,KFLL,44334.36,54674.52,172.3,483,2,0,0,,,,,,,,,
LOT500,B772,LTFM,KMSO,43987.32,54680.16,178.2,0,0,0,0,,,,,,,,,
AAL184,B789,ZUUU,KPHX,44479.56,54689.76,170.2,0,0,0,0,,,,,,,,,
TSC528,B772,UUEE,KFAR,44083.62,54694.14,176.8,362,0,0,0,,,,,,,,,
VIR720,A333,ZGGG,CYYT,44185.02,54754.02,176.2,45,0,0,0,,,,,,,,,
AAL851,A339,LIPZ,KCHS,44710.92,54773.7,167.7,53,2,0,0,,,,,,,,,
UAE36,B77W,EGBB,KIAH,44393.1,54786.96,173.2,0,0,0,0,,,,,,,,,
BAW807,B78X,RKSI,KPBI,44511.3,54800.7,171.5,0,0,0,0,,,,,,,,,
DAL73,B772,LFPG,KCLT,44446.68,54833.28,173.1,0,0,0,0,,,,,,,,,
UAL700,B77L,EDDF,KMSY,44679.24,54854.16,169.6,53,0,0,0,,,,,,,,,
TAP994,B789,EGCC,KROC,44627.16,54872.64,170.8,97,0,0,0,,,,,,,,,
IBE406,B763,RKSI,KGRR,43853.7,54881.04,183.8,0,0,0,0,,,,,,,,,
AFR614,B764,EGBB,KTUS,44060.16,54937.02,181.3,0,0,0,0,,,,,,,,,
LOT737,A333,LSZH,KMHT,44140.44,54946.44,180.1,0,0,0,0,,,,,,,,,
LOT588,B78X,VHHH,CYQR,44729.64,54985.68,170.9,0,0,0,0,,,,,,,,,
TAP756,A332,RJBB,CYYJ,44379,55025.1,177.4,0,0,0,0,,,,,,,,,
KLM514,B788,EGLL,KCLT,44415.12,55025.1,176.8,0,0,0,0,,,,,,,,,
UAE640,B788,VECC,KROC,44208.3,55043.7,180.6,0,0,0,0,,,,,,,,,
THY232,B748,VHHH,KBTV,45114.48,55057.56,165.7,0,0,0,0,,,,,,,,,
UAL452,B77L,LEBL,KJFK,44603.76,55078.08,174.6,0,0,0,0,,,,,,,,,
EIN735,B789,VOMM,CYYR,44751.24,55102.5,172.5,95,0,0,0,,,,,,,,,
EIN487,B763,VIDP,KBWI,44310.72,55148.1,180.6,204,0,0,0,,,,,,,,,
SAS968,A35K,EBBR,CYXY,44944.38,55154.7,170.2,0,0,0,0,,,,,,,,,
AAL190,A346,EDDM,KFNT,44576.76,55189.92,176.9,0,0,0,0,,,,,,,,,
TAP401,B772,LFMN,KPWM,44647.5,55213.5,176.1,0,0,0,0,,,,,,,,,
AFR527,B763,ULLI,CYQB,44061.12,55220.1,186,0,0,0,0,,,,,,,,,
LOT608,A388,EHAM,KFAR,45365.94,55239.72,164.6,0,0,0,0,,,,,,,,,
THY26,A388,VIDP,CYVR,45652.5,55273.32,160.3,0,0,0,0,,,,,,,,,
IBE309,A388,VOBL,KBGR,45553.5,55307.16,162.6,73,0,0,0,,,,,,,,,
AAL646,B744,UUEE,KCLT,45480.96,55326.72,164.1,44,0,0,0,,,,,,,,,
UAL49,A332,EBBR,KLGA,44583.3,55340.58,179.3,53,2,0,0,,,,,,,,,
IBE644,B77W,RJBB,CYYR,45163.8,55340.64,169.6,90,0,0,0,,,,,,,,,
KLM843,A359,ZGGG,KDFW,44964.9,55360.44,173.3,0,0,0,0,,,,,,,,,
THY361,B744,LSZH,KDSM,45390.18,55373.52,166.4,55,0,0,0,,,,,,,,,
IBE707,A333,ZBAA,KMIA,44879.1,55373.64,174.9,0,0,0,0,,,,,,,,,
VIR70,B763,LFMN,KSYR,44357.76,55380.36,183.7,37,0,0,0,,,,,,,,,
SWR552,B789,ZBAA,KCLT,45145.08,55388.7,170.7,69,0,0,0,,,,,,,,,
UAE484,B764,RJAA,CYYJ,44541.9,55421.16,181.3,0,0,0,0,,,,,,,,,
VIR613,B744,LTFM,KATL,45959.76,55421.22,157.7,456,1,0,0,,,,,,,,,
DAL712,A333,LFLL,KRNO,44900.46,55434.18,175.6,0,0,0,0,,,,,,,,,
THY801,B78X,WMKK,KGEG,45199.86,55453.86,170.9,0,0,0,0,,,,,,,,,
EIN471,B78X,VECC,KATL,45218.64,55505.1,171.4,0,0,0,0,,,,,,,,,
THY392,A346,EGKK,KBUF,44820.24,55512.6,178.2,0,0,0,0,,,,,,,,,
IBE448,B77L,OTHH,KIAD,45698.58,55546.26,164.1,851,1,0,0,,,,,,,,,
IBE771,B789,VTBS,KSTL,45767.7,55546.26,163,286,1,0,0,,,,,,,,,
TSC557,B77W,EGSS,KBUF,45090.24,55566.96,174.6,0,0,0,0,,,,,,,,,
LOT510,A332,LSZH,CYFC,44687.52,55606.92,182,0,0,0,0,,,,,,,,,
AFR962,A35K,RJGG,KELP,45272.52,55620.3,172.5,91,0,0,0,,,,,,,,,
DLH208,B788,EHAM,KDSM,44843.64,55677.96,180.6,0,0,0,0,,,,,,,,,
BAW365,B764,OMAA,KBIS,44921.88,55677.96,179.3,105,1,0,0,,,,,,,,,
VIR790,A346,OEJN,KDTW,45070.5,55677.96,176.8,0,0,0,0,,,,,,,,,
TAP92,A333,EDDH,KFAR,45049.92,55725.48,177.9,0,0,0,0,,,,,,,,,
DAL308,B772,LIRF,KSYR,45787.98,55740.36,165.9,438,3,0,0,,,,,,,,,
SAS768,B77W,ZGGG,MKJP,45629.1,55805.7,169.6,411,0,0,0,,,,,,,,,
AAL774,A359,EGCC,KMSO,45413.58,55805.7,173.2,0,0,0,0,,,,,,,,,
AFR26,B772,LTFM,KBIL,45245.22,55811.7,176.1,0,0,0,0,,,,,,,,,
KLM551,B789,EDDH,KSMF,45607.5,55817.94,170.2,0,0,0,0,,,,,,,,,
KLM893,B772,VABB,KJAX,45499.56,55884.24,173.1,0,0,0,0,,,,,,,,,
UAE13,A333,EDDM,KCLT,45317.4,55884.24,176.1,0,0,0,0,,,,,,,,,
AFR750,B764,EGSS,CYVR,45013.68,55890.72,181.3,0,0,0,0,,,,,,,,,
AFR518,B763,RKSS,KTPA,44990.88,55903.8,181.9,0,0,0,0,,,,,,,,,
DLH219,A339,LSZH,KSMF,45376.38,55911.18,175.6,0,0,0,0,,,,,,,,,
THY424,A388,VOMM,KDSM,46125.12,55917.6,163.2,0,0,0,0,,,,,,,,,
KLM617,B764,OMAA,KMSO,44858.64,55929.9,184.5,0,0,0,0,,,,,,,,,
TSC869,B78X,WIII,CYXY,45719.16,55968.66,170.8,0,0,0,0,,,,,,,,,
AAL568,B748,EDDB,KAUS,46026.24,55968.66,165.7,198,0,0,0,,,,,,,,,
THY335,B772,EGKK,KMHT,45282.96,55976.1,178.2,0,0,0,0,,,,,,,,,
LOT377,A333,LTFJ,CYUL,45175.74,55981.62,180.1,0,0,0,0,,,,,,,,,
LOT949,A35K,ZGGG,KBUF,46162.32,55995.84,163.9,150,1,0,0,,,,,,,,,
VIR802,B744,EDDB,KSMF,46182.9,55995.84,163.5,0,0,0,0,,,,,,,,,
VIR457,A359,OEJN,KBGR,46227.9,55995.96,162.8,187,1,0,0,,,,,,,,,
SAS956,B744,RJBB,CYQX,46299.36,56074.8,162.9,0,0,0,0,,,,,,,,,
AFR392,A339,OERK,MMAS,45588.84,56087.7,175,0,0,0,0,,,,,,,,,
EIN649,B788,LEPA,KDTW,45330.54,56168.82,180.6,0,0,0,0,,,,,,,,,
DAL878,B764,EGBB,KDLH,45034.26,56192.94,186,0,0,0,0,,,,,,,,,
VIR222,A333,LFMN,KDSM,45526.5,56206.92,178,0,0,0,0,,,,,,,,,
BAW358,B77W,ZBAA,KBTV,45741.36,56219.04,174.6,0,0,0,0,,,,,,,,,
THY204,B789,LTFM,KAUS,45871.08,56266.44,173.3,45,0,0,0,,,,,,,,,
LOT515,A35K,LSGG,KSMF,46071.18,56279.46,170.1,0,0,0,0,,,,,,,,,
KLM186,B764,UUEE,KCLT,45466.68,56306.4,180.7,0,0,0,0,,,,,,,,,
IBE382,A333,OMDB,KPBI,45804.9,56371.86,176.1,0,0,0,0,,,,,,,,,
AFR1,A388,WSSS,MUHA,46803.24,56391.54,159.8,0,0,0,0,,,,,,,,,
LOT638,B772,VHHH,KMSP,45826.44,56391.6,176.1,128,0,0,0,,,,,,,,,
ETD981,A339,ULLI,KGRR,45674.16,56480.28,180.1,0,0,0,0,,,,,,,,,
IBE234,B789,UUEE,TTPP,46317.96,56494.32,169.6,0,0,0,0,,,,,,,,,
TAP368,B772,LFPG,KBTV,45896.28,56506.5,176.8,910,0,0,0,,,,,,,,,
TAP186,B764,OMAA,KJFK,45435.06,56506.56,184.5,0,0,0,0,,,,,,,,,
TSC355,B78X,EBBR,KFLL,46250.46,56539.5,171.5,0,0,0,0,,,,,,,,,
KLM26,B772,ZBAA,KGEG,45927.12,56623.56,178.3,476,0,0,0,,,,,,,,,
SWR510,B789,VOMM,KDLH,46731.18,56630.94,165,201,1,0,0,,,,,,,,,
LOT253,B789,LEBL,KPHL,46639.02,56630.94,166.5,172,1,0,0,,,,,,,,,
AFR667,A332,LTFJ,KPWM,45853.32,56684.28,180.5,0,0,0,0,,,,,,,,,
THY291,A332,LEBL,CYYJ,46049.58,56696.28,177.4,0,0,0,0,,,,,,,,,
DLH191,B764,WIII,KMSN,45564.72,56723.46,186,0,0,0,0,,,,,,,,,
TSC711,B748,LIRF,KJAX,46882.56,56723.46,164,0,0,0,0,,,,,,,,,
TAP816,B744,OTHH,KBGR,46664.22,56730.96,167.8,0,0,0,0,,,,,,,,,
KLM536,B77W,EDDB,KPWM,46346.7,56736.54,173.2,0,0,0,0,,,,,,,,,
UAL684,A35K,WMKK,KBUF,46274.82,56749.44,174.6,0,0,0,0,,,,,,,,,
UAL539,B788,VABB,KMKE,45992.76,56782.92,179.8,0,0,0,0,,,,,,,,,
KLM437,B77W,EBBR,CYXX,46571.64,56782.92,170.2,0,0,0,0,,,,,,,,,
AFR796,B772,RKSS,KCLT,46408.56,56796,173.1,0,0,0,0,,,,,,,,,
IBE524,B772,VECC,KGEG,46386.84,56809.08,173.7,0,0,0,0,,,,,,,,,
DAL112,A388,LTFJ,KBIL,47050.32,56841.12,163.2,0,0,0,0,,,,,,,,,
DAL362,B764,EDDM,MMGL,46005.78,56841.12,180.6,0,0,0,0,,,,,,,,,
UAL641,B78X,EGCC,KLGA,46500.6,56933.16,173.9,0,0,0,0,,,,,,,,,
TAP246,B764,OERK,KSAN,46095.48,56973.24,181.3,0,0,0,0,,,,,,,,,
BAW722,B77L,LTFJ,MMUN,46824.84,56999.22,169.6,0,0,0,0,,,,,,,,,
THY620,B763,UUEE,KMCI,45946.8,57019.8,184.6,0,0,0,0,,,,,,,,,
ETD943,B788,OTHH,KLGA,46432.62,57040.32,176.8,0,0,0,0,,,,,,,,,
IBE649,B763,ZSPD,KBUF,46140,57053.28,181.9,0,0,0,0,,,,,,,,,
AAL377,B748,LIPZ,CYYT,47114.58,57059.82,165.8,0,0,0,0,,,,,,,,,
THY478,A333,EDDH,KLAS,46554.78,57087.54,175.5,0,0,0,0,,,,,,,,,
TAP572,B78X,LFLL,CYYT,46896.54,57112.68,170.3,0,0,0,0,,,,,,,,,
UAL85,B788,WSSS,CYYR,46207.14,57133.5,182.1,0,0,0,0,,,,,,,,,
AFR500,A333,EDDM,CYQX,46481.88,57159.48,178,457,0,0,0,,,,,,,,,
SWR944,B789,OMDB,KSMF,47017.98,57232.98,170.3,0,0,0,0,,,,,,,,,
ETD671,B748,VOBL,KJFK,47181.18,57245.94,167.7,0,0,0,0,,,,,,,,,
EIN494,A35K,LFPO,KDFW,46856.52,57251.58,173.3,0,0,0,0,,,,,,,,,
SWR628,B772,OTHH,KMSP,46694.64,57258.18,176.1,0,0,0,0,,,,,,,,,
AFR878,B77W,ZUUU,CYQT,46785.36,57258.18,174.5,0,0,0,0,,,,,,,,,
VIR909,A332,LEBL,KOMA,46457.76,57291,180.6,314,0,0,0,,,,,,,,,
DAL403,A332,ZSPD,KSYR,46619.1,57296.76,178,0,0,0,0,,,,,,,,,
TSC798,B772,EGPH,CYYC,46922.76,57349.8,173.8,0,0,0,0,,,,,,,,,
DLH432,B748,RJGG,MMAS,47577.84,57356.28,163,0,0,0,0,,,,,,,,,
AAL90,B772,LIPZ,CYTZ,46710,57401.16,178.2,0,0,0,0,,,,,,,,,
EIN906,B763,RKSS,CYYT,46593.9,57434.64,180.7,0,0,0,0,,,,,,,,,
TSC309,B78X,LTFM,KJAX,47160.48,57447.72,171.5,0,0,0,0,,,,,,,,,
UAL374,B77W,ZBAA,CYYT,47301.66,57473.82,169.5,265,0,0,0,,,,,,,,,
TSC458,B763,LEPA,KPWM,46372.92,57533.52,186,0,0,0,0,,,,,,,,,
TAP192,A333,EGLL,KSAN,47009.76,57539.22,175.5,0,0,0,0,,,,,,,,,
BAW425,B763,ZSPD,KALB,46525.26,57592.74,184.5,0,0,0,0,,,,,,,,,
ETD104,B77W,VHHH,KSYR,47255.22,57605.16,172.5,52,0,0,0,,,,,,,,,
TSC853,B77W,RJTT,KPHL,47376.24,57619.62,170.7,51,0,0,0,,,,,,,,,
DAL174,B748,EDDH,KJFK,47778.54,57624.6,164.1,0,0,0,0,,,,,,,,,
AFR647,B788,OMAA,KLGA,46755.48,57677.94,182,0,0,0,0,,,,,,,,,
KLM288,B772,ZBAA,KPWM,47084.16,57691.8,176.8,0,0,0,0,,,,,,,,,
UAE798,B788,WSSS,KBOI,46954.56,57742.2,179.8,242,0,0,0,,,,,,,,,
SWR907,B77W,ZUUU,CYEG,47548.98,57761.94,170.2,0,0,0,0,,,,,,,,,
KLM122,B772,RKSS,KSYR,47210.04,57776.16,176.1,0,0,0,0,,,,,,,,,
ETD961,A332,EDDM,KAUS,47502.48,57795.42,171.5,335,1,0,0,,,,,,,,,
BAW927,B748,OERK,KSAT,47826.12,57807.96,166.4,0,0,0,0,,,,,,,,,
SWR395,B789,VABB,KBTV,47353.92,57829.2,174.6,0,0,0,0,,,,,,,,,
TAP334,B763,WSSS,CYYC,46966.5,57842.28,181.3,0,0,0,0,,,,,,,,,
LOT978,A359,EGBB,KLIT,47450.16,57842.28,173.2,0,0,0,0,,,,,,,,,
BAW165,A339,OTHH,KIAH,47137.08,57855.54,178.6,313,0,0,0,,,,,,,,,
DAL439,B748,ZBAA,KLAX,48077.58,57887.28,163.5,0,0,0,0,,,,,,,,,
UAL996,B764,VIDP,KALB,47071.08,57988.08,182,0,0,0,0,,,,,,,,,
IBE282,B789,EBBR,MMPR,47846.76,58019.76,169.6,0,0,0,0,,,,,,,,,
AFR159,A339,VTBS,CYOW,47232.48,58038.36,180.1,379,0,0,0,,,,,,,,,
SAS915,A339,LFMN,KSFO,47521.14,58052.4,175.5,0,0,0,0,,,,,,,,,
TAP93,B789,OMAA,KSEA,47720.52,58071.9,172.5,0,0,0,0,,,,,,,,,
AFR98,A332,ZBAA,KFLL,47410.86,58091.52,178,200,0,0,0,,,,,,,,,
IBE404,B772,ULLI,KDCA,47646.9,58104.6,174.3,0,0,0,0,,,,,,,,,
LOT223,A388,RJBB,KJFK,48317.7,58111.2,163.2,172,0,0,0,,,,,,,,,
ETD500,A339,VHHH,KSYR,47626.26,58125.06,175,0,0,0,0,,,,,,,,,
EIN226,B772,EDDF,CYYZ,47475.36,58171.74,178.3,0,0,0,0,,,,,,,,,
TAP521,B772,VOMM,CYXX,47752.38,58178.28,173.8,0,0,0,0,,,,,,,,,
DLH800,A388,WIII,KJFK,48447.72,58197.9,162.5,0,0,0,0,,,,,,,,,
UAE522,B748,OEJN,KPWM,48131.82,58197.96,167.8,6,0,0,0,,,,,,,,,
AAL912,B77W,LSZH,KLGA,48000.6,58243.56,170.7,0,0,0,0,,,,,,,,,
SAS337,B764,RJGG,KFLL,47424,58262.16,180.6,0,0,0,0,,,,,,,,,
ETD394,A359,OTHH,KCHS,48476.16,58269.6,163.2,210,1,0,0,,,,,,,,,
UAL852,A359,RJAA,CYHM,47799.06,58276.14,174.6,0,0,0,0,,,,,,,,,
BAW981,B789,RKSI,KGRR,47954.1,58349.7,173.3,0,0,0,0,,,,,,,,,
IBE794,B763,LEPA,KOKC,47277.48,58349.76,184.5,20,0,0,0,,,,,,,,,
TSC133,B764,ZGGG,KAUS,47333.34,58356.3,183.7,1,0,0,0,,,,,,,,,
UAE6,A333,RJBB,KLGA,47678.7,58401.96,178.7,194,0,0,0,,,,,,,,,
AAL529,B764,VIDP,KIAD,47924.34,58460.76,175.6,76,2,0,0,,,,,,,,,
AAL479,B764,EHAM,KPWM,47872.92,58468.26,176.6,76,2,0,0,,,,,,,,,
TSC154,B789,OMAA,KSEA,48263.22,58475.1,170.2,0,0,0,0,,,,,,,,,
TAP598,A339,LFLL,KBOI,47696.34,58501.8,180.1,316,0,0,0,,,,,,,,,
THY637,B772,EDDL,KMHT,47982,58547.52,176.1,0,0,0,0,,,,,,,,,
TAP351,A333,RJBB,KLAX,48027.72,58560.6,175.5,0,0,0,0,,,,,,,,,
