Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Times, Info, TA, RA, !BOOM!,,,,,,,,,
UAL591,A359,KBGR,VILK,11906.82,23023.5,185.3,131,397,87,0,,,,,,,,,
ETD378,A35K,KMHT,GMMN,12603.9,23030.94,173.8,33,55,69,0,,,,,,,,,
IBE570,A359,KDCA,ORBI,12373.38,23036.58,177.7,293,180,147,0,,,,,,,,,
THY490,B772,CYXE,OPLA,11756.22,23070.18,188.6,177,0,0,0,,,,,,,,,
ETD619,B789,KBGR,VABB,12769.08,23135.34,172.8,186,190,85,0,,,,,,,,,
DLH330,B772,KLGA,EHAM,11628.24,23155.86,192.1,403,8,0,0,,,,,,,,,
TSC65,B77W,KMSP,GMMN,11845.44,23160.54,188.6,50,71,9,0,,,,,,,,,
ETD454,A343,KOKC,VOBL,12838.8,23220.12,173,225,354,219,0,,,,,,,,,
TAP532,B78X,KFAR,LWSK,12439.02,23220.12,179.7,86,50,0,0,,,,,,,,,
ETD760,A332,CYFB,OKBK,11525.16,23254.08,195.5,38,105,79,0,,,,,,,,,
LOT328,A333,KBGR,OEDF,12235.68,23274.36,184,17,26,62,0,,,,,,,,,
VIR661,B77W,KPHL,UTSS,12987.84,23274.36,171.4,139,49,54,0,,,,,,,,,
ETD427,A333,CYYT,OMSJ,12125.88,23301.18,186.3,44,49,173,0,,,,,,,,,
EIN693,A35K,KDTW,UAAA,12103.56,23307.78,186.7,164,112,268,0,,,,,,,,,
SAS855,A343,KSMF,DAKK,12281.22,23341.2,184.3,1,0,1,0,,,,,,,,,
AAL29,B788,KPWM,FLLS,12036.72,23347.74,188.5,76,322,3,0,,,,,,,,,
IBE957,A332,KICT,OTHH,12213.36,23380.26,186.1,0,0,0,0,,,,,,,,,
SAS160,B789,KMHT,HKJK,12017.94,23406.48,189.8,399,84,10,0,,,,,,,,,
UAE74,B77L,KATL,ORER,12625.32,23412.12,179.8,0,1,0,0,,,,,,,,,
ETD656,B788,KPHL,VGHS,11735.7,23412.12,194.6,115,288,36,0,,,,,,,,,
VIR397,B77W,KDCA,VCBI,13010.04,23446.08,173.9,110,303,150,0,,,,,,,,,
EIN395,A359,CYYT,OTHH,12326.7,23498.22,186.2,96,210,185,0,,,,,,,,,
UAL387,B772,CYYJ,OIKB,12417.42,23505.48,184.8,120,0,0,0,,,,,,,,,
EIN73,B744,CYUL,FLKK,13111.32,23511.12,173.3,0,0,0,0,,,,,,,,,
TAP293,B763,KLAS,DNKN,12510.24,23530.8,183.7,1,10,0,0,,,,,,,,,
EIN809,B78X,CYYC,GOOY,12462.78,23537.34,184.6,390,6,0,0,,,,,,,,,
LOT78,B77W,KDTW,LROP,12190.98,23569.32,189.6,59,261,68,0,,,,,,,,,
UAL881,A339,CYYT,VCBI,12649.68,23589.84,182.3,0,1,0,0,,,,,,,,,
AFR200,A35K,KICT,LEMD,13290.78,23596.32,171.8,80,173,5,0,,,,,,,,,
VIR613,B789,MMCS,OBBI,12742.08,23607.54,181.1,0,3,0,0,,,,,,,,,
KLM60,B763,CYFB,GMMX,11210.34,23621.46,206.9,19,86,4,0,,,,,,,,,
DAL155,A339,MMMY,HSSS,12393.96,23647.5,187.6,89,83,3,0,,,,,,,,,
SWR313,B77L,CYTZ,HKJK,12815.58,23666.34,180.8,72,0,0,0,,,,,,,,,
DLH252,B772,KIAD,OEAB,12671.1,23687.82,183.6,0,0,0,0,,,,,,,,,
BAW210,B772,KMSO,ORBI,13035.18,23714.94,178,147,54,0,0,,,,,,,,,
UAL292,A333,KJAX,DNKN,13060.2,23721.36,177.7,173,53,0,0,,,,,,,,,
IBE330,A333,KDEN,FLLS,13191.36,23745.48,175.9,11,0,0,0,,,,,,,,,
DAL768,B77W,KJFK,LZIB,13345.8,23863.86,175.3,7,199,71,0,,,,,,,,,
IBE719,B764,CYYJ,LZIB,12695.28,23877,186.4,310,181,3,0,,,,,,,,,
DLH866,B764,CYYT,OMDB,11949.84,23883.54,198.9,57,203,0,0,,,,,,,,,
EIN262,B77W,KLAS,EBBR,13617.36,23962.8,172.4,93,330,15,0,,,,,,,,,
SWR920,A332,KMSY,EDDH,12553.98,23989.86,190.6,125,182,1,0,,,,,,,,,
UAL779,B772,CYQX,OIII,13162.5,24016.14,180.9,48,53,0,0,,,,,,,,,
KLM652,B788,KBNA,HSSS,12485.1,24028.98,192.4,106,79,5,0,,,,,,,,,
IBE756,B789,CYXE,GVAC,13561.5,24120.24,176,36,41,175,0,,,,,,,,,
BAW265,B764,CYHZ,UAII,12718.62,24120.24,190,5,4,2,0,,,,,,,,,
ETD38,B789,KBTV,FBSK,13136.4,24127.62,183.2,65,109,4,0,,,,,,,,,
AFR745,B77W,CYQB,UTSB,13643.94,24147.18,175.1,0,172,84,0,,,,,,,,,
LOT333,B763,KSAN,LFLL,12912.6,24178.92,187.8,54,117,7,0,,,,,,,,,
THY172,A359,CYXY,DNAA,12796.02,24219.24,190.4,155,173,0,0,,,,,,,,,
TAP543,B788,KLIT,OPIS,12887.46,24225.72,189,50,41,0,0,,,,,,,,,
EIN115,B77L,KBDL,UTSS,13214.7,24251.22,183.9,63,56,1,0,,,,,,,,,
AAL869,B77W,CYVR,VOHS,13700.76,24305.16,176.7,8,0,1,0,,,,,,,,,
THY810,B744,KPHX,DAKK,13762.32,24343.14,176.3,0,0,0,0,,,,,,,,,
THY238,B789,KFNT,DGAA,13972.08,24370.2,173.3,371,2,2,0,,,,,,,,,
ETD891,B77W,KMSO,LPPD,12961.32,24391.56,190.5,19,62,85,0,,,,,,,,,
IBE647,B763,CYOW,OEJN,12302.52,24397.2,201.6,97,337,3,0,,,,,,,,,
UAL705,B77L,CYYJ,UKBB,13264.98,24430.74,186.1,152,393,59,0,,,,,,,,,
VIR981,B788,KLIT,OLBA,12862.62,24483.96,193.7,79,83,36,0,,,,,,,,,
KLM100,A35K,KBOI,OYSN,13323.3,24490.68,186.1,11,53,5,0,,,,,,,,,
TAP435,A359,KBOI,VABB,14157.66,24510.12,172.5,382,0,0,0,,,,,,,,,
VIR873,A333,MMGL,UAII,13238.7,24549.48,188.5,36,77,6,0,,,,,,,,,
BAW695,B789,KSEA,FLKK,13907.58,24564.42,177.6,55,49,17,0,,,,,,,,,
EIN975,B78X,MMMY,VGHS,13455.12,24634.68,186.3,87,0,0,0,,,,,,,,,
AAL523,B77W,KMCI,UKBB,14088.66,24648.66,176,154,308,1,0,,,,,,,,,
VIR197,A333,KMSY,LGAV,13505.58,24669.24,186.1,130,5,0,0,,,,,,,,,
TSC214,B77W,KSEA,FIMP,13087.2,24759.6,194.5,99,404,12,0,,,,,,,,,
UAL744,B772,CYMX,FBSK,13728.72,24772.68,184.1,83,146,3,0,,,,,,,,,
SAS946,A346,KLGA,VIDP,13846.32,24780.18,182.2,0,0,0,0,,,,,,,,,
AAL170,A333,KPBI,LEBL,13588.32,24799.74,186.9,15,14,40,0,,,,,,,,,
DAL978,A332,CYQR,OBBI,13816.38,24826.8,183.5,0,0,1,0,,,,,,,,,
KLM148,B788,CYYJ,OEJN,14027.88,24898.44,181.2,1,0,0,0,,,,,,,,,
BAW934,A333,KMSP,VCBI,13672.02,24918,187.4,484,0,0,0,,,,,,,,,
DAL230,A333,CYXY,VOHS,13398.36,24938.4,192.3,0,0,0,0,,,,,,,,,
VIR739,B788,KDSM,EDDH,12935.88,24943.86,200.1,201,174,115,0,,,,,,,,,
AFR165,A359,KSFO,DTTJ,13934.7,24983.82,184.2,0,0,0,0,,,,,,,,,
EIN459,B763,CYYJ,LFLL,13370.28,24996.06,193.8,0,0,0,0,,,,,,,,,
TSC422,B77W,KJFK,DGAA,14320.92,25003.68,178,15,1,1,0,,,,,,,,,
UAL229,B788,MMTJ,EDDB,14215.62,25036.92,180.4,1,0,0,0,,,,,,,,,
LOT345,B789,CYXE,LEMD,14282.7,25050.12,179.5,22,84,9,0,,,,,,,,,
KLM811,B78X,CYXX,LPPT,14490.48,25056.54,176.1,282,4,0,0,,,,,,,,,
BAW631,B752,CYUL,UAII,13533.48,25063.08,192.2,267,30,1,0,,,,,,,,,
AAL385,B77W,CYHM,UTAA,14555.28,25109.82,175.9,194,0,0,0,,,,,,,,,
BAW807,B789,KLAX,LFLL,14662.08,25187.7,175.4,8,0,1,0,,,,,,,,,
ETD311,A339,CYEG,LFLL,14348.16,25207.38,181,2,0,0,0,,,,,,,,,
AFR326,B772,KPDX,GMMX,13477.68,25220.34,195.7,154,0,0,0,,,,,,,,,
AAL155,B789,KMCO,DTTJ,14183.22,25238.94,184.3,0,0,0,0,,,,,,,,,
ETD921,B77W,MMAS,VIDP,14415.42,25279.02,181.1,0,84,43,0,,,,,,,,,
UAE479,A388,KFLL,GQNN,15647.58,25324.08,161.3,0,0,0,0,,,,,,,,,
LOT971,A333,CYQM,VABB,14455.62,25331.34,181.3,117,40,0,0,,,,,,,,,
TSC378,B772,KMCI,OISS,13995.3,25331.34,188.9,213,7,1,0,,,,,,,,,
UAL528,B763,KCLT,OYSN,13424.4,25377.12,199.2,0,0,0,0,,,,,,,,,
EIN129,B77W,KSMF,LSGG,14381.82,25410.54,183.8,0,0,0,0,,,,,,,,,
ETD28,A359,KBDL,UTSB,13878.84,25423.08,192.4,36,28,3,0,,,,,,,,,
DAL758,B78X,KMCI,ORER,14058.78,25442.34,189.7,207,12,0,0,,,,,,,,,
EIN49,B748,KPHX,OMAA,14736.48,25442.34,178.4,0,0,0,0,,,,,,,,,
BAW187,B772,KIAD,EPKK,13788.42,25467.48,194.7,47,46,5,0,,,,,,,,,
IBE373,B77W,CYQR,FLLS,14595.06,25527.48,182.2,21,65,5,0,,,,,,,,,
SWR922,B77L,CYYC,GMMN,14892.6,25533.78,177.4,0,0,0,0,,,,,,,,,
VIR7,A332,KMSO,LFPO,14521.2,25572.06,184.2,0,1,0,0,,,,,,,,,
UAL87,A333,KMSP,HSSS,14119.68,25618.62,191.6,0,0,0,0,,,,,,,,,
IBE965,B772,MMUN,OMDB,15012.36,25671,177.6,97,197,2,0,,,,,,,,,
UAL321,B77W,KGRR,VGHS,14706.84,25749.24,184,0,0,0,0,,,,,,,,,
LOT239,B763,CYHZ,HAAB,14631.48,25768.86,185.6,0,0,0,0,,,,,,,,,
SAS624,A333,CYVR,GQNN,14931.9,25827.54,181.6,0,0,0,0,,,,,,,,,
DAL52,A359,KMKE,LPPD,15139.98,25827.6,178.1,0,1,0,0,,,,,,,,,
UAE894,B772,KTPA,FABL,14856.48,25847.28,183.2,21,67,24,0,,,,,,,,,
THY725,B77W,KLAX,VILK,15226.02,25920.48,178.2,32,329,3,0,,,,,,,,,
ETD122,B77W,KLAX,UTAA,15310.5,25934.22,177.1,40,18,1,0,,,,,,,,,
ETD54,B77W,CYQX,UAAA,15096.48,25946.34,180.8,0,0,1,0,,,,,,,,,
AFR845,A339,KJAX,OMDB,14254.8,25965.9,195.2,0,0,0,0,,,,,,,,,
UAL54,B772,KMSO,LIMC,15455.46,26018.22,176,0,0,0,0,,,,,,,,,
BAW458,A339,KBGR,VOMM,14990.64,26056.68,184.4,0,0,0,0,,,,,,,,,
EIN784,A388,KLIT,FLKK,15974.88,26156.28,169.7,0,0,0,0,,,,,,,,,
IBE978,B789,CYYT,OTBD,15052.68,26200.74,185.8,47,0,0,0,,,,,,,,,
UAE430,B77W,KMSO,OMSJ,15266.22,26200.74,182.2,0,0,0,0,,,,,,,,,
AAL378,A359,KMHT,EPWA,16039.26,26293.74,170.9,4,0,1,0,,,,,,,,,
LOT349,B788,KGEG,GMMX,14818.08,26306.76,191.5,55,30,1,0,,,,,,,,,
AFR804,B772,KBIS,VOBL,15358.32,26372.34,183.6,0,0,0,0,,,,,,,,,
VIR260,A359,CYQX,DTTJ,15547.02,26433.12,181.4,0,0,1,0,,,,,,,,,
DAL72,A332,CYVR,UAII,14773.86,26446.2,194.5,73,3,1,0,,,,,,,,,
VIR984,B788,KMCI,GVAC,15500.22,26498.52,183.3,42,0,0,0,,,,,,,,,
VIR586,B77L,KGEG,DAAG,15915.9,26733.6,180.3,78,315,0,0,,,,,,,,,
UAL261,B77W,KSYR,DNMM,15751.5,26741.28,183.2,84,196,0,0,,,,,,,,,
AAL45,B78X,KCLT,OEAB,15861.48,26746.56,181.4,1,0,0,0,,,,,,,,,
THY445,B77W,MMGL,DNKN,15178.44,26825.1,194.1,214,489,4,0,,,,,,,,,
THY760,A339,KJAX,FSIA,15402.42,26845.56,190.7,1,1,0,0,,,,,,,,,
ETD259,B788,KMHT,LSGG,16217.82,26877.3,177.7,270,19,0,0,,,,,,,,,
EIN10,B772,CYYR,LFMN,15813.18,27001.62,186.5,1,0,0,0,,,,,,,,,
UAE653,A339,KALB,LGAV,15612.42,27028.62,190.3,75,30,0,0,,,,,,,,,
TAP411,B77W,KPHL,VGHS,16560.72,27172.2,176.9,1,0,0,0,,,,,,,,,
BAW661,B78X,KSMF,ORBI,16725.18,27205.86,174.7,0,0,0,0,,,,,,,,,
SWR529,B789,KMSY,FACT,16418.58,27219.9,180,0,0,0,0,,,,,,,,,
ETD255,A35K,KGRR,UAII,16351.14,27325.62,182.9,0,0,0,0,,,,,,,,,
SAS326,B763,KPHX,LPPT,15711.3,27541.2,197.2,0,0,0,0,,,,,,,,,
THY287,B763,KFLL,LWSK,16099.02,27593.52,191.6,0,0,0,0,,,,,,,,,
AFR508,A332,CYXE,LZIB,16160.82,27606.54,190.8,0,0,0,0,,,,,,,,,
UAL247,B77W,CYYG,HKJK,16286.04,27658.74,189.5,1,0,0,0,,,,,,,,,
DLH564,B772,KICT,FLKK,16499.04,27811.86,188.5,4,0,0,0,,,,,,,,,
SWR428,B78X,KALB,DIAP,16894.08,27864,182.8,0,0,0,0,,,,,,,,,
ETD65,B789,KMKE,EBBR,17290.32,27864,176.2,1,0,0,0,,,,,,,,,
SAS386,B78X,MMCL,LPPD,16634.34,27949.14,188.6,47,3,0,0,,,,,,,,,
TSC927,B789,CYMX,UTSB,17073.84,28103.82,183.8,0,0,0,0,,,,,,,,,
LOT0,B77L,CYVR,OMSJ,16971.54,28285.68,188.6,132,0,0,0,,,,,,,,,
TAP857,B789,KATL,LBSF,17894.7,28383.54,174.8,1,0,0,0,,,,,,,,,
KLM127,A339,KMIA,OYAA,17382.48,28423.68,184,2,2,0,0,,,,,,,,,
UAL151,B772,KJAX,VIDP,17173.62,28423.74,187.5,0,0,0,0,,,,,,,,,
TAP819,B763,KJFK,EBBR,16832.76,28501.2,194.5,0,0,0,0,,,,,,,,,
TAP121,A333,KLIT,LGAV,17778.42,28573.92,179.9,7,7,0,0,,,,,,,,,
BAW956,A346,KBIS,OEJN,17583.9,29000.34,190.3,0,0,0,0,,,,,,,,,
THY123,B763,CYLW,VOMM,17657.76,29015.16,189.3,0,0,0,0,,,,,,,,,
UAE859,A333,KDEN,UTTT,18020.88,29079.6,184.3,8,0,0,0,,,,,,,,,
AFR989,B772,KPBI,EPKK,18197.94,29183.1,183.1,6,0,0,0,,,,,,,,,
LOT770,B789,CYHZ,OMSJ,18591.84,29196.18,176.7,3,0,0,0,,,,,,,,,
ETD104,A333,KSJC,UTTT,18376.5,29485.26,185.1,0,0,0,0,,,,,,,,,
BAW291,B77W,RKSS,MMMY,27674.58,29708.34,33.9,7,0,2,0,,,,,,,,,
DLH943,B789,LFPG,MMCS,27772.62,29708.4,32.3,0,0,2,0,,,,,,,,,
UAL612,B789,KJFK,DAOR,19919.1,30375.72,174.3,10,7,1,0,,,,,,,,,
UAE638,B789,CYYJ,HKJK,19472.22,30426.96,182.6,6,0,1,0,,,,,,,,,
VIR9,B78X,MMZP,OLBA,19404.84,30704.1,188.3,2,0,0,0,,,,,,,,,
UAE53,B77L,CYFB,DGAA,20355.72,31121.52,179.4,0,0,0,0,,,,,,,,,
LOT741,B77W,VECC,MYNN,32448.78,33354,15.1,0,0,0,0,,,,,,,,,
BAW545,B77W,LIPZ,KROC,32381.82,33375.48,16.6,0,0,1,0,,,,,,,,,
TAP240,A333,RJAA,KCLT,31473.42,34001.28,42.1,0,0,0,0,,,,,,,,,
EIN655,A339,VECC,MMUN,31630.32,34001.28,39.5,0,0,0,0,,,,,,,,,
VIR187,A343,OERK,KALB,32013.9,34395.84,39.7,0,0,0,0,,,,,,,,,
VIR35,B789,LEMD,KMIA,34367.94,34714.26,5.8,1,1,0,0,,,,,,,,,
TAP176,A35K,RJGG,KJAX,34324.02,34726.38,6.7,0,1,0,0,,,,,,,,,
DAL429,B77L,ZBAA,MYNN,32637.42,34739.34,35,0,1,0,0,,,,,,,,,
AAL835,A343,VABB,MMPR,32514.06,34793.34,38,0,1,0,0,,,,,,,,,
LOT835,B77W,OERK,KLGA,29540.52,35042.7,91.7,4,1,1,0,,,,,,,,,
AAL896,B789,EDDB,KBUF,24453.24,35174.94,178.7,15,0,0,0,,,,,,,,,
DLH657,A359,ZBAA,TJSJ,32932.2,35604.54,44.5,0,0,0,0,,,,,,,,,
TAP200,A359,ZGGG,KTPA,32868.48,35604.54,45.6,0,0,0,0,,,,,,,,,
KLM306,B788,EDDF,KDCA,31771.5,35604.54,63.9,0,0,0,0,,,,,,,,,
AAL82,B788,LSGG,MMPR,31697.64,35617.62,65.3,0,1,0,0,,,,,,,,,
UAL521,B78X,VIDP,KSYR,32693.7,36090.12,56.6,0,0,0,0,,,,,,,,,
DLH183,B772,LFPO,TTPP,32750.7,36109.68,56,0,0,1,0,,,,,,,,,
ETD320,A332,WMKK,KBWI,31847.1,36221.94,72.9,1,0,1,0,,,,,,,,,
TSC96,B788,LEBL,MMMX,31916.82,36228.42,71.9,0,0,1,0,,,,,,,,,
TAP862,A388,RKSI,KDCA,25676.52,36286.44,176.8,0,0,0,0,,,,,,,,,
SWR302,A35K,UUDD,KPHL,35769.96,36531.54,12.7,5,1,0,0,,,,,,,,,
BAW142,B772,LFLL,MKJP,35734.44,36531.54,13.3,4,1,0,0,,,,,,,,,
ETD250,A359,OERK,TTPP,35943.66,36578.64,10.6,0,1,0,0,,,,,,,,,
VIR996,B772,RJTT,KATL,35592.42,36585.3,16.5,0,1,0,0,,,,,,,,,
VIR88,A333,RJGG,MDPC,30917.34,36599.22,94.7,0,0,0,0,,,,,,,,,
AFR554,B789,VABB,KMIA,35486.1,36599.22,18.6,1,2,0,0,,,,,,,,,
KLM339,B788,VOBL,MDPC,30427.92,36671.34,104.1,0,0,1,0,,,,,,,,,
SWR352,B77W,LFMN,KSYR,35558.82,36698.1,19,0,1,0,0,,,,,,,,,
TSC65,B772,RKSI,KBDL,26122.5,36730.14,176.8,3,0,0,0,,,,,,,,,
TAP648,A339,VOMM,KFLL,25828.56,36743.94,181.9,7,0,0,0,,,,,,,,,
SWR708,A332,VHHH,KCHS,34877.28,36755.94,31.3,2,0,1,0,,,,,,,,,
SAS914,B752,EDDM,KSYR,34747.8,36802.56,34.2,1,0,1,0,,,,,,,,,
TSC101,A35K,RJGG,MMMX,36278.04,36978.48,11.7,0,0,1,0,,,,,,,,,
DAL655,A359,UUEE,MMUN,36250.14,37004.46,12.6,0,0,1,0,,,,,,,,,
KLM94,B789,RJAA,KATL,26589.84,37155.3,176.1,1,0,0,0,,,,,,,,,
LOT563,B77W,WSSS,MMUN,34796.16,37381.56,43.1,2,2,0,0,,,,,,,,,
UAE615,B77W,OMAA,MKJS,34708.14,37381.56,44.6,2,2,0,0,,,,,,,,,
IBE143,B748,RJTT,KIAD,36602.16,37778.46,19.6,0,0,2,0,,,,,,,,,
DAL151,B744,EDDL,KTPA,36661.68,37778.82,18.6,0,0,2,0,,,,,,,,,
THY281,A333,UUDD,KMCO,26386.44,37844.64,191,34,0,0,0,,,,,,,,,
LOT527,A35K,EGLL,MUHA,33526.86,37949.16,73.7,2,0,1,0,,,,,,,,,
THY707,B77W,LIRF,KIAD,33622.14,37975.2,72.6,1,0,1,0,,,,,,,,,
LOT186,B748,LEBL,MMTJ,27258.24,38002.38,179.1,0,0,0,0,,,,,,,,,
DLH557,B77W,WMKK,MYNN,29210.22,38092.86,148,5,1,0,0,,,,,,,,,
SAS945,B772,EDDL,KBNA,37770.06,38106.72,5.6,5,2,0,0,,,,,,,,,
UAE893,B772,LSGG,TJSJ,37741.98,38113.26,6.2,5,2,0,0,,,,,,,,,
ETD758,B77W,UUEE,KLGA,30010.56,38113.26,135,0,1,0,0,,,,,,,,,
IBE657,B748,EGCC,KSYR,27634.44,38232.66,176.6,0,0,0,0,,,,,,,,,
LOT992,A333,RJTT,KPHL,33821.76,38285.1,74.4,13,2,0,0,,,,,,,,,
EIN768,A339,RJTT,KTPA,33480.3,38292.42,80.2,6,2,0,0,,,,,,,,,
VIR885,B788,EHAM,MMMX,27812.7,38425.14,176.9,1,0,0,0,,,,,,,,,
THY768,B772,LEMD,MMAS,34830.6,38568.78,62.3,3,2,0,0,,,,,,,,,
VIR124,A359,EHAM,KJAX,33872.16,38575.38,78.4,13,1,0,0,,,,,,,,,
ETD702,B772,OTHH,MDSD,35031.54,38581.8,59.2,0,1,0,0,,,,,,,,,
EIN510,B789,EGKK,MDSD,38225.28,38581.8,5.9,7,1,0,0,,,,,,,,,
DLH590,A339,LFPO,TTPP,29912.76,38595.9,144.7,0,0,0,0,,,,,,,,,
ETD802,A359,LTFJ,KIAD,33957.72,38595.9,77.3,0,0,0,0,,,,,,,,,
SAS925,A359,WSSS,KSYR,33778.74,38595.9,80.3,1,0,0,0,,,,,,,,,
UAE687,B789,RJAA,KDCA,27665.34,38622.12,182.6,0,0,0,0,,,,,,,,,
EIN954,A359,EGLL,KTPA,33673.5,38648.34,82.9,19,1,0,0,,,,,,,,,
DLH722,B788,EDDM,MMAS,30111.48,38667,142.6,3,1,0,0,,,,,,,,,
UAL212,A339,LIMC,MMZP,37087.14,38680.92,26.6,28,2,0,0,,,,,,,,,
LOT430,A332,LIPZ,MDPC,36997.14,38680.92,28.1,34,2,0,0,,,,,,,,,
UAE571,B789,UUEE,KMCO,28414.32,38734.14,172,1,0,0,0,,,,,,,,,
ETD884,A333,LFPG,MTPP,36181.86,38746.32,42.7,0,0,0,0,,,,,,,,,
KLM779,B788,LIPZ,MYNN,38355.9,38759.4,6.7,18,1,0,0,,,,,,,,,
DLH945,A339,EGLL,MDPC,38483.1,38759.4,4.6,12,0,0,0,,,,,,,,,
IBE613,A359,ULLI,KJFK,37908,38865.06,16,21,2,0,0,,,,,,,,,
SWR184,B77W,LEPA,KBDL,38407.38,38878.08,7.8,29,2,0,0,,,,,,,,,
EIN344,A359,OERK,MKJS,38533.56,38988.12,7.6,4,1,0,0,,,,,,,,,
BAW261,B77W,VABB,KBUF,37520.88,39127.38,26.8,0,0,1,0,,,,,,,,,
THY732,B789,WIII,KCLT,37576.98,39127.38,25.8,0,0,1,0,,,,,,,,,
ETD58,B789,ZUUU,KMIA,37233.54,39127.38,31.6,8,0,0,0,,,,,,,,,
VIR541,A359,LSGG,KBWI,37377,39127.38,29.2,0,0,0,0,,,,,,,,,
TAP517,B77W,EGSS,MKJP,38039.82,39251.4,20.2,0,0,1,0,,,,,,,,,
IBE296,A35K,LEBL,MMAS,37959.3,39279.42,22,2,0,1,0,,,,,,,,,
EIN873,A359,ZUUU,KBUF,36012.36,39415.44,56.7,26,2,0,0,,,,,,,,,
BAW542,B789,ULLI,MDSD,36147.36,39460.32,55.2,0,1,0,0,,,,,,,,,
UAL227,A339,EBBR,KCHS,27856.5,39526.32,194.5,1,0,0,0,,,,,,,,,
ETD606,B789,EHAM,MMMX,38612.64,39533.76,15.4,0,1,0,0,,,,,,,,,
UAL929,B77W,EDDL,MKJS,38508.18,39546.78,17.3,0,1,0,0,,,,,,,,,
UAL285,B789,EDDB,MMGL,28691.76,39559.86,181.1,2,0,0,0,,,,,,,,,
UAL501,A339,VHHH,TTPP,28908.84,39573.66,177.7,0,1,0,0,,,,,,,,,
TSC940,B763,LEPA,MUHA,28222.38,39613.56,189.9,36,0,0,0,,,,,,,,,
LOT755,B772,LEBL,MMTJ,28239.12,39710.7,191.2,0,0,0,0,,,,,,,,,
DAL34,A333,OMAA,MMUN,38958.3,39730.5,12.9,26,1,0,0,,,,,,,,,
UAE700,A332,ZUUU,KDCA,38983.5,39737.1,12.6,26,1,0,0,,,,,,,,,
AAL365,A333,LEMD,KATL,28578.6,40006.02,190.5,0,0,0,0,,,,,,,,,
SWR604,B77L,UUDD,KJFK,36116.28,40076.94,66,11,1,0,0,,,,,,,,,
AAL822,B77L,VIDP,MMTJ,36080.82,40076.94,66.6,2,1,0,0,,,,,,,,,
AAL110,A35K,VOMM,KCHS,39080.7,40076.94,16.6,0,1,0,0,,,,,,,,,
THY966,B789,VTBS,CYYT,39299.04,40089.06,13.2,2,1,0,0,,,,,,,,,
SAS264,B77W,RJBB,CYQX,29772.96,40466.22,178.2,1,0,0,0,,,,,,,,,
SWR130,B788,LFPO,KSYR,29030.16,40517.34,191.5,1,0,0,0,,,,,,,,,
VIR800,B77L,ZSPD,TJSJ,40087.2,40555.8,7.8,0,0,0,0,,,,,,,,,
DAL819,A35K,OEJN,MMMY,40000.56,40555.8,9.3,0,0,1,0,,,,,,,,,
THY450,B77W,EGPH,MMCS,40177.68,40556.7,6.3,0,0,1,0,,,,,,,,,
AAL679,B744,EDDF,MMMY,30801.3,40563.18,162.7,0,0,0,0,,,,,,,,,
TAP170,A339,LFPO,MMAS,36757.74,40610.58,64.2,6,2,0,0,,,,,,,,,
SAS473,A333,EGKK,MDSD,36815.64,40676.1,64.3,1,1,0,0,,,,,,,,,
TSC340,B772,RJGG,MMMY,29711.04,40682.64,182.9,0,0,0,0,,,,,,,,,
TAP758,B788,EDDH,KDCA,40223.28,40689.24,7.8,10,1,0,0,,,,,,,,,
AFR840,A333,UUDD,KCLT,40199.4,40695.78,8.3,20,2,0,0,,,,,,,,,
LOT303,B788,WMKK,KPHL,40019.1,40710,11.5,1,1,0,0,,,,,,,,,
EIN631,B77L,ULLI,KATL,39907.68,40773.6,14.4,0,0,1,0,,,,,,,,,
THY490,B77L,LSGG,KBWI,39559.86,40773.6,20.2,27,1,0,0,,,,,,,,,
KLM462,B77L,VOMM,KIAD,39768,40781.76,16.9,27,2,0,0,,,,,,,,,
KLM281,A333,ZSPD,MMMX,29274.72,40978.8,195.1,0,0,0,0,,,,,,,,,
DLH906,B77W,RJAA,MMAS,30220.86,40986.12,179.4,0,0,0,0,,,,,,,,,
DLH750,B77L,OMAA,MMAS,39928.14,41053.26,18.8,15,2,0,0,,,,,,,,,
SAS770,B744,EGBB,KJFK,30788.28,41053.26,171.1,0,0,0,0,,,,,,,,,
SWR378,B789,ZGGG,KMSY,39812.64,41060.94,20.8,1,2,0,0,,,,,,,,,
EIN698,A359,EDDB,MMPR,30519.54,41152.2,177.2,0,0,0,0,,,,,,,,,
AAL63,B78X,ULLI,MDPC,37633.68,41252.1,60.3,11,1,0,0,,,,,,,,,
TSC144,B78X,EGKK,KMCO,37290.36,41252.1,66,4,2,0,0,,,,,,,,,
LOT155,B772,EGBB,KJFK,39155.34,41263.32,35.1,15,1,0,0,,,,,,,,,
THY990,B772,LIMC,MMTJ,39440.94,41278.2,30.6,1,1,0,0,,,,,,,,,
AAL893,A339,EGSS,MMCS,39176.82,41362.2,36.4,5,1,0,0,,,,,,,,,
SWR898,A333,ZGGG,TTPP,39320.58,41362.2,34,9,1,0,0,,,,,,,,,
BAW699,A332,RJAA,MDSD,36214.5,41407.98,86.6,10,0,0,0,,,,,,,,,
DLH636,A332,OERK,TBPB,36567.42,41421,80.9,0,1,0,0,,,,,,,,,
DAL939,A333,LFPO,CYYT,38012.64,41441.52,57.1,13,1,0,0,,,,,,,,,
BAW833,A332,VABB,MMTJ,37796.1,41441.52,60.8,15,2,0,0,,,,,,,,,
